OTU_ID	MSM5LLHZ_P	taxonomy
232828	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
OTU3893	0.0	['Unclassified']
350314	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
375106	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
OTU3899	0.0	['Unclassified']
369763	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Erysipelotrichi', 'o__Erysipelotrichales', 'f__Erysipelotrichaceae', 'g__Coprobacillus', |s__']
343635	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__', 'g__', |s__']
331150	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
194995	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
1029949	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Lachnospira', |s__']
564806	9.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
708680	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
196349	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
1040889	2.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
OTU1650	0.0	['Unclassified']
325808	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Veillonellaceae', 'g__Megamonas', |s__']
OTU2957	0.0	['Unclassified']
OTU1658	0.0	['Unclassified']
851715	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Erysipelotrichi', 'o__Erysipelotrichales', 'f__Erysipelotrichaceae', 'g__[Eubacterium]', |s__dolichum']
370046	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Oscillospira', |s__']
158113	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Betaproteobacteria', 'o__Burkholderiales', 'f__Alcaligenaceae', 'g__Sutterella', |s__']
851865	1450.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Faecalibacterium', |s__prausnitzii']
1084417	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Betaproteobacteria', 'o__Burkholderiales', 'f__Burkholderiaceae', 'g__Lautropia', |s__']
OTU1538	0.0	['Unclassified']
OTU2291	0.0	['Unclassified']
330772	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__S24-7', 'g__', |s__']
360761	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
350224	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Ruminococcus', |s__flavefaciens']
OTU3860	0.0	['Unclassified']
461524	0.0	['k__Bacteria', 'p__Actinobacteria', 'c__Coriobacteriia', 'o__Coriobacteriales', 'f__Coriobacteriaceae', 'g__', |s__']
OTU2896	0.0	['Unclassified']
291426	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Dorea', |s__']
OTU1980	0.0	['Unclassified']
308045	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
OTU2111	1.0	['Unclassified']
296945	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Betaproteobacteria', 'o__Burkholderiales', 'f__Alcaligenaceae', 'g__Sutterella', |s__']
1105552	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Dorea', |s__']
1060029	0.0	['k__Bacteria', 'p__Actinobacteria', 'c__Actinobacteria', 'o__Actinomycetales', 'f__Corynebacteriaceae', 'g__Corynebacterium', |s__']
2066056	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
298788	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
180227	1.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Dorea', |s__']
OTU2112	0.0	['Unclassified']
OTU3751	0.0	['Unclassified']
405780	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Ruminococcus', |s__']
OTU3247	0.0	['Unclassified']
276236	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Erysipelotrichi', 'o__Erysipelotrichales', 'f__Erysipelotrichaceae', 'g__Allobaculum', |s__']
OTU4003	0.0	['Unclassified']
OTU4002	0.0	['Unclassified']
494971	0.0	['k__Bacteria', 'p__Synergistetes', 'c__Synergistia', 'o__Synergistales', 'f__Dethiosulfovibrionaceae', 'g__Pyramidobacter', |s__']
OTU5023	0.0	['Unclassified']
OTU5024	0.0	['Unclassified']
563572	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
4454586	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__[Odoribacteraceae]', 'g__Odoribacter', |s__']
975306	1.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
276657	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Bacilli', 'o__Bacillales', 'f__Bacillaceae', 'g__Bacillus', |s__']
352812	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
354032	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
OTU3479	0.0	['Unclassified']
OTU4318	0.0	['Unclassified']
315223	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Anaerotruncus', |s__']
OTU5152	0.0	['Unclassified']
186723	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
OTU3475	0.0	['Unclassified']
183532	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
189331	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
889025	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Gammaproteobacteria', 'o__Pseudomonadales', 'f__Moraxellaceae', 'g__Acinetobacter', |s__']
539820	7.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Oscillospira', |s__']
OTU4855	0.0	['Unclassified']
OTU4799	0.0	['Unclassified']
861780	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__[Paraprevotellaceae]', 'g__[Prevotella]', |s__']
157054	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
348703	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
OTU3783	0.0	['Unclassified']
OTU3782	0.0	['Unclassified']
780650	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Clostridiaceae', 'g__', |s__']
OTU3780	0.0	['Unclassified']
4321396	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Prevotellaceae', 'g__Prevotella', |s__']
OTU4173	0.0	['Unclassified']
OTU2655	0.0	['Unclassified']
261240	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Prevotellaceae', 'g__Prevotella', |s__']
OTU4960	0.0	['Unclassified']
210292	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Oscillospira', |s__']
OTU4778	0.0	['Unclassified']
578857	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Coprococcus', |s__']
OTU3453	0.0	['Unclassified']
2283862	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Veillonellaceae', 'g__Dialister', |s__']
559302	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
579851	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Erysipelotrichi', 'o__Erysipelotrichales', 'f__Erysipelotrichaceae', 'g__[Eubacterium]', |s__dolichum']
291090	3.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Porphyromonadaceae', 'g__Parabacteroides', |s__distasonis']
682726	0.0	['k__Bacteria', 'p__Actinobacteria', 'c__Coriobacteriia', 'o__Coriobacteriales', 'f__Coriobacteriaceae', 'g__Eggerthella', |s__lenta']
968675	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Gammaproteobacteria', 'o__Pasteurellales', 'f__Pasteurellaceae', 'g__Haemophilus', |s__parainfluenzae']
OTU3985	0.0	['Unclassified']
OTU3097	0.0	['Unclassified']
741701	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Prevotellaceae', 'g__Prevotella', |s__']
OTU3650	0.0	['Unclassified']
186272	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
586271	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__[Ruminococcus]', |s__']
OTU2780	0.0	['Unclassified']
839964	218.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Oscillospira', |s__']
759916	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Betaproteobacteria', 'o__Burkholderiales', 'f__Oxalobacteraceae', 'g__', |s__']
414089	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
553150	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Coprococcus', |s__']
269386	0.0	['k__Bacteria', 'p__Cyanobacteria', 'c__4C0d-2', 'o__YS2', 'f__', 'g__', |s__']
573969	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
303498	0.0	['k__Bacteria', 'p__Actinobacteria', 'c__Coriobacteriia', 'o__Coriobacteriales', 'f__Coriobacteriaceae', 'g__', |s__']
1108356	0.0	['k__Bacteria', 'p__Tenericutes', 'c__Mollicutes', 'o__RF39', 'f__', 'g__', |s__']
OTU2431	0.0	['Unclassified']
591635	4.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Ruminococcus', |s__']
197537	65.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Bacteroidaceae', 'g__Bacteroides', |s__']
929836	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Erysipelotrichi', 'o__Erysipelotrichales', 'f__Erysipelotrichaceae', 'g__Coprobacillus', |s__cateniformis']
763362	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Bacilli', 'o__Lactobacillales', 'f__Leuconostocaceae', 'g__Leuconostoc', |s__']
362991	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Ruminococcus', |s__']
568118	441.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Prevotellaceae', 'g__Prevotella', |s__copri']
OTU311	0.0	['Unclassified']
1141030	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
565357	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
548503	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
851668	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Prevotellaceae', 'g__Prevotella', |s__']
OTU4941	0.0	['Unclassified']
512682	1.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Blautia', |s__']
OTU3263	0.0	['Unclassified']
OTU3268	0.0	['Unclassified']
OTU1825	0.0	['Unclassified']
797021	1.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
OTU1821	0.0	['Unclassified']
OTU1822	0.0	['Unclassified']
4133460	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
1099674	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Bacilli', 'o__Bacillales', 'f__Staphylococcaceae', 'g__Staphylococcus', |s__succinus']
3270612	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
OTU2326	0.0	['Unclassified']
197624	2.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
OTU1796	0.0	['Unclassified']
OTU1794	0.0	['Unclassified']
OTU1792	0.0	['Unclassified']
620319	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
OTU674	0.0	['Unclassified']
3565293	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Rikenellaceae', 'g__', |s__']
OTU1799	0.0	['Unclassified']
OTU2223	0.0	['Unclassified']
OTU2221	0.0	['Unclassified']
570052	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Christensenellaceae', 'g__', |s__']
OTU2226	0.0	['Unclassified']
331782	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
OTU388	0.0	['Unclassified']
OTU2229	0.0	['Unclassified']
544419	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Bacilli', 'o__Lactobacillales', 'f__Streptococcaceae', 'g__Lactococcus', |s__']
189866	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Blautia', |s__']
619919	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
OTU3314	0.0	['Unclassified']
OTU3863	0.0	['Unclassified']
OTU3316	0.0	['Unclassified']
367814	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Anaerotruncus', |s__']
367813	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
1551841	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__[Ruminococcus]', |s__gnavus']
4422456	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Veillonellaceae', 'g__Veillonella', |s__dispar']
339156	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__S24-7', 'g__', |s__']
470382	4.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
189998	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Blautia', |s__']
OTU3886	0.0	['Unclassified']
OTU3887	0.0	['Unclassified']
1107175	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__S24-7', 'g__', |s__']
577716	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Bacilli', 'o__Lactobacillales', 'f__Lactobacillaceae', 'g__Lactobacillus', |s__']
1012376	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Prevotellaceae', 'g__Prevotella', |s__nanceiensis']
369797	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Ruminococcus', |s__']
169364	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
356052	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Bacteroidaceae', 'g__Bacteroides', |s__']
OTU1646	0.0	['Unclassified']
OTU1640	0.0	['Unclassified']
OTU2139	0.0	['Unclassified']
550814	1.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Bacteroidaceae', 'g__Bacteroides', |s__']
OTU2136	0.0	['Unclassified']
556244	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
OTU2183	1.0	['Unclassified']
1141335	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Epsilonproteobacteria', 'o__Campylobacterales', 'f__Helicobacteraceae', 'g__Helicobacter', |s__']
OTU3601	0.0	['Unclassified']
606927	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Peptostreptococcaceae', 'g__[Clostridium]', |s__difficile']
183104	0.0	['k__Bacteria', 'p__Actinobacteria', 'c__Coriobacteriia', 'o__Coriobacteriales', 'f__Coriobacteriaceae', 'g__', |s__']
OTU3571	0.0	['Unclassified']
OTU2323	0.0	['Unclassified']
2265722	2.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
589329	50.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Prevotellaceae', 'g__Prevotella', |s__copri']
326136	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
221454	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Ruminococcus', |s__']
OTU4156	0.0	['Unclassified']
358493	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Bacteroidaceae', 'g__Bacteroides', |s__']
OTU2776	0.0	['Unclassified']
267958	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
OTU5015	0.0	['Unclassified']
OTU5014	0.0	['Unclassified']
OTU5017	0.0	['Unclassified']
358143	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
OTU2917	0.0	['Unclassified']
OTU5012	0.0	['Unclassified']
OTU4545	0.0	['Unclassified']
OTU4010	0.0	['Unclassified']
OTU4540	0.0	['Unclassified']
OTU4543	0.0	['Unclassified']
300432	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Epsilonproteobacteria', 'o__Campylobacterales', 'f__Campylobacteraceae', 'g__Campylobacter', |s__']
326626	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Bacteroidaceae', 'g__Bacteroides', |s__']
519000	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__S24-7', 'g__', |s__']
OTU4764	0.0	['Unclassified']
563369	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Gammaproteobacteria', 'o__Pseudomonadales', 'f__Moraxellaceae', 'g__Acinetobacter', |s__']
189288	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
337083	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Peptostreptococcaceae', 'g__', |s__']
OTU1494	0.0	['Unclassified']
4468464	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__[Paraprevotellaceae]', 'g__[Prevotella]', |s__']
OTU1575	0.0	['Unclassified']
3757787	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Porphyromonadaceae', 'g__Dysgonomonas', |s__']
OTU3466	0.0	['Unclassified']
OTU3464	0.0	['Unclassified']
OTU3465	0.0	['Unclassified']
301399	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
OTU3460	0.0	['Unclassified']
1722468	1.0	['k__Bacteria', 'p__Proteobacteria', 'c__Betaproteobacteria', 'o__Neisseriales', 'f__Neisseriaceae', 'g__Neisseria', |s__subflava']
358858	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
OTU3468	0.0	['Unclassified']
OTU5161	0.0	['Unclassified']
OTU5163	0.0	['Unclassified']
361108	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
OTU5165	0.0	['Unclassified']
OTU5167	0.0	['Unclassified']
545473	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
OTU5168	0.0	['Unclassified']
2645488	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Erysipelotrichi', 'o__Erysipelotrichales', 'f__Erysipelotrichaceae', 'g__', |s__']
348088	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__S24-7', 'g__', |s__']
843553	25.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Lachnospira', |s__']
369416	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
561885	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Alphaproteobacteria', 'o__Rhizobiales', 'f__Rhizobiaceae', 'g__Agrobacterium', |s__']
307638	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
OTU4789	0.0	['Unclassified']
OTU4782	0.0	['Unclassified']
OTU4780	0.0	['Unclassified']
OTU4781	0.0	['Unclassified']
4383924	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
OTU4162	0.0	['Unclassified']
1105814	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Alphaproteobacteria', 'o__Rhizobiales', 'f__Bradyrhizobiaceae', 'g__Bradyrhizobium', |s__']
OTU3792	0.0	['Unclassified']
OTU4166	0.0	['Unclassified']
OTU4167	0.0	['Unclassified']
OTU3797	0.0	['Unclassified']
592616	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Erysipelotrichi', 'o__Erysipelotrichales', 'f__Erysipelotrichaceae', 'g__', |s__']
323403	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Oscillospira', |s__']
351881	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
OTU4765	0.0	['Unclassified']
OTU4766	0.0	['Unclassified']
OTU4762	0.0	['Unclassified']
315215	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
357471	2.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
195466	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__S24-7', 'g__', |s__']
4440191	0.0	['k__Bacteria', 'p__Fusobacteria', 'c__Fusobacteriia', 'o__Fusobacteriales', 'f__Leptotrichiaceae', 'g__Leptotrichia', |s__']
191975	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Eubacteriaceae', 'g__Pseudoramibacter_Eubacterium', |s__']
2835813	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
OTU1079	0.0	['Unclassified']
370098	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Lachnospira', |s__']
389371	4.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
345354	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
OTU1475	0.0	['Unclassified']
320120	54.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Bacteroidaceae', 'g__Bacteroides', |s__caccae']
828676	0.0	['k__Bacteria', 'p__Fusobacteria', 'c__Fusobacteriia', 'o__Fusobacteriales', 'f__Fusobacteriaceae', 'g__Fusobacterium', |s__']
716984	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Ruminococcus', |s__']
OTU3085	0.0	['Unclassified']
301578	2.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Bacteroidaceae', 'g__Bacteroides', |s__']
